sentiment,comment
0,气死我了，我的破钥匙?又打不开门了，是要彻底罢工吗，哼明天我就换掉你
0,心好痛。忘了多久没失眠了。?
1,下雨不上体育课，高兴，我可以中午再去学校了
0,现在的娃娃，错别字连篇就算了，硫酸钙都不认识，连wait都会写错，你是初中毕业就来了吗？还是小学毕业就来了。
1,中国有几万个文字，却没有和“命”一个读音的字！原来命真的只有一条，汉字果真是博大精深啊。。。
0,跟了我好多年的小尾巴被百度河蟹了·····默哀一分钟·····
1,好久没有特意熬到凌晨发个生日祝福了
0,黃瑋翔可怕，不索取東西坑我，不會感恩就算了，給我雪上加霜的假閨蜜假姐妹，嫉妒心的人，覺得鄭煊家境好，黃瑋翔沒有看過家境好的是不是，家境朋友。我個眼瞎怎麼遇到最差男的沒有責任和良心的男的，一個種馬男。我會不會被鄙視被人說我，我突然覺得害怕那些人說我[抠鼻屎]
1,胃不疼了，好开心！今天家里要来客人，加油啦！早安！
0,怎么就在一个问题上想不开呢，我要疯了
0,朋友的狗狗丢了，有人说在宠物店看到一只特别像的，急忙跑去宠物店，还真是丢失的那只，一见到我们好开心直叫唤，店老板说有人100块钱刚卖给他的，不肯还，当初我朋友1500买来的，被卖到宠物店才100块钱，更可恶的是店老板说如果我朋友想要的话，也要卖1500，不然不会还
1,罗帕记！黄梅戏的经典之作果然看的很过瘾
1,金大叔的戏依旧那么棒那段亲情独白简直了…不枉我熬夜看这部
1,最幸福的也最难得的事情就是你爱的人刚好也一样爱着你，两个人一起去吃简单的饭菜，过简单的生活。舒适、平和、稳固，不需要我们去患得患失。
0,人贱，人贱，人贱，都无话可说，
0,这么多年了…痘痘对我可真好…一直不离不弃…
1,怎么说呢，“规律”成了一个让人很安心的词。就像树木从抽枝到发芽到开花到结果到凋零来年再又新生。一切都不用太着急，也不会很缓慢。
1,你能冲她莫名其妙的说一堆狠话，第二天还照样给你打电话的那个人是最爱你的家人，你从来不担心她会不理你。
1,不知道是不是真的喜欢反正就是很奇妙再等等等
1,老婆～早安～新的一天开始了，从今天开始，我要正式走进你的生活，和你一起分享一起分担；一起开心一起伤心，一起早安一起晚安～爱你～你在煮豆浆吗？别烫到自己哟～多喝点温水出门，气温好低～别着凉，上午开会，别着急，记得订水，不要自己弄，和服务员交代就好啦，爱你，你永远听话乖乖的老公
1,前同事出国留学带着高学历5年后回国，看着她健硕的身材，一脸的洋风，突然间大家似乎又找到了那种久违的亲切。但是似乎还是如之前一样似近似远，近的可以感受对方的温暖，一瞬间竟然如此陌生！也许我从未和她有过真正的共鸣罢了。只是享尽@让你变幽默
0,我就知道又是一次不愉快的见面，期待会有所改变，不过是自我安慰，我也是服了自己，能在吃饭的时候听完他村的杀人案！我都认识的什么人
1,此地背山有靠，山青发秀接衡岳之神韵；
1,手机后台里发现个美女我要亲亲她
0,高跟鞋第一次咬腳，一層皮就這樣…這樣…這樣…掀起來了……
0,继续交截图。EP8的P1好虐我啊，3个人都好心疼
1,一天只吃了一顿饭，也可以是活蹦乱跳的
0,怎么这么多说话不算数的人！！！
0,本来撕不撕一点都无所谓，有爱撕的就有不爱撕，但别上升到小爱豆身上。跳出来高潮踩一脚，也是有病。作为黄推，你跟谁撕没关系，但婷婷你不能糟蹋一句，我巴不得给她摘星星的人，不是你想婊就婊的，骂人的话谁都会擦，怒了
1,下完雪后趴在飘窗上面津津有味的看着外面突然听到几声小孩子的声音找了几圈没找到小孩子身影后以为自己幻听的那个瞬间俩小姑凉推着一个大雪球从小竹林里面跑了出来那一瞬间以为自己在童话里
1,#我的跑步日记#技术篇：越野不同于路跑，对核心肌肉群的要求会比较高，这样对身体的控制会更自如。以前的比赛我总是上坡玩命下坡怵，担心冲坡对膝盖损伤太大。这次雪跑偶然发觉了下坡的小技巧，要保持身体一直往上拔，同时前倾，加快步频，保持前掌落地并尽可能缩短触地时间，我这次冲出了450的配速。
0,怎么总在上班没有伞等公交的时候下大雨做大人好累
1,哈哈哈哈哈哈美女说走出去随便走哪儿都有人说我才16岁18岁说我太小了说我以后30岁也显小好羡慕我哈哈哈哈哈哈哈好开心
0,沟通就像一把心灵钥匙，可以打开任何事物，而我们之间偏偏欠缺。
0,怎样都好，当初那些说好不会走不离开的，还不是一声不响人就没啦。而现在我只能说，这是一件很寂寞又无奈的事
1,来也匆匆去也匆匆，唯有美食不可辜负
1,做鸡毛个朋友呢哈哈哈真是他妈神同步的思想咻咻你真懂我
1,双十一本想买个电磁炉，送了锅碗瓢盆
1,本来是去调研的，结果后来变成了我们几个的火锅大餐，可怜被点n次名的我，为了骗过老师，我们还编好了各种理由，也是够够的了
0,唉，大周一的领导又开始发飙！真求子够够的了
1,捡了一点红叶，次日变的不那么艳丽啦！南方城市中仿佛少了秋季，看到这红叶我很开心。正好家里还剩几个橘子合个影吧
0,很严重，今天特别生气，生气到钱也救不了我
1,昨晚梦到给同学安利鹿晗！新的一天，就从鹿哥阳光的微笑开始吧！昨天心情很差，希望今天一切都平安！还有明天就能听到鹿哥的新专辑了，真好！
0,死到臨頭了不知道的一群傻逼夠，真以為你們多屌嗎，還不是被我們耍的團團轉，真是太tmd天真了，情商是負數？真想像不到你們在屏幕那罵人的猥瑣表情，噁心
0,实在不想撕，那些整天逼到逼到在微博不花钱的玩法。你信吗？听起来很美好的样子。听起很能打动一批人。
0,骗子，装神，真可耻，我都不知道你是怎么做到的！完全颠覆了我对正常人的印象！我以为我很对不起你、亏欠你，想要挽回，想要弥补，想要珍惜。没想到你才是个彻头彻尾的人渣！七月！就已经暧昧它人了！还特么一直装到今天，真是够累的！你也真是够够的了！没想到这种人让我给碰上了
0,三年前打算长期持有资源股，没有坚持住，受不了一点波动，没有抓住趋势。今年我打算长期做空螺纹钢期货，也是为了一点小利，追涨杀跌损失了二千，如果当初一直到现在收益几倍，也没有抓住趋势。思考了这么久我发现自己对自己承受的损失没有一个清晰的认识，患得患失怕输，以前做股票、期货是相当失败。
1,早安，又出发了！人生最大的愿望就是有个家，但如果没有怎么办呢？那就让天下成为你的家！
0,每天真的很无聊，很心烦。好想快点卸货
1,一大早，回校好冷，寝室阿姨给我两个烤地瓜?好暖心
0,我老了长这样，关键是脸蛋子怎么这么大
0,要怎么说我此刻的心情，老天爷啊赐我单子吧，快崩溃了
1,今天熬夜完成了几项大任务，好开心睡觉啦
1,为消费者提供优质、安全的健康产品，是企业在消费者心中树立品牌的唯一途径。
1,生日快乐未来还很长.祝我幸福岁月还漫长.
0,破7天、稀烂的7天、头痛！！！以后坚决不接7天的店子啊！
0,我要回上海啊啊啊啊啊啊啊！！谁要待在这个破地方啊啊啊啊啊啊！！！
1,不枉我一再夸奖我的室友是小天使哈哈哈哈（已经开始筹备买锅大计
0,为什么就想让我学商科！我！就！不学！偏！不！学！！！
1,听着品冠的哄我入睡，心底点点温暖，嘴角不自觉上扬，奢望变可能，我要你抱着我安慰我哄我入睡~要保护我做最单纯最快乐的人
1,看起来还不错～是个好地方哟，想看看照片吗？猛击这个链接
0,什么垃圾裁判！！？对于中国队的运气我也是醉了
0,戴尔售后真垃圾打电话几次都没人接
0,其实啊，那些你可以大大方方分享给别人的事情，都是你放得下的，无论是云淡风轻还是依然动容，只要是能把事情客观完整说出来，就证明你放下了；而那些你根本不愿想不敢说，心有余悸地回避着，或者用“我有一个朋友”来带过的，才是遮遮掩掩的难为情。济南·汇科旺园
0,同事走了留我加班，还补刀：加就加呗，你又不约会！
0,有见过坐错车，有见过做错火车的吗？那就是我
1,零下11度对很多人来说都是令人诅咒的温度，而我却窃喜滑雪场可以开了
1,祝媳妇儿大人生日快乐事事顺心顺利
1,今天是我十八岁生日，祝我破蛋日快乐，然后我想说句爸爸妈妈我爱你们
0,什么千兆网络狗屁试运行，都是骗人的
1,我也想去旅游。。。等我考完六级，可不可以来一次旅游，短途就好，短暂也好。肥家了就出不来了
1,找不到东西装饰的话我会用橙子，万能的橙子，一早的炒细面外加一杯脱脂奶给寒冷的冬季带来一丝温暖，今儿是个大晴天，真好
1,找不到情绪的出口，谢谢还有你们
1,最近啊，网传在西安古刹里，有一颗1400年的银杏树，一夜风雨过后谢落了满地黄叶，瞬间就有种繁华落尽、梦回大唐的感觉。博主今天路过鄂州经济开发区，发现这里竟然有银杏树……虽然比不上千年的，但看起来也不错
0,体育测试。。。。。就不能让我及格一项吗。。。
1,工作不顺的时候想想房租、生活费、还有未曾相遇的女朋友，TM又有动力了
0,找老娘买鞋能不能干脆利索一点，问这问那，让我推荐，我发的图都是要推荐的，我哪知道你的眼光，尼玛看中了哪款就说，就算我把所有图都发给你，也不见得你能果断给个判断，赚你那点钱都不够付你浪费我的时间。销售怎么啦，销售依旧傲娇，装不了孙子
1,渴望这么一天可以身边都生活一群真诚的人
1,忙内宝生日快乐喝酒是可以的谈恋爱也是可以的
0,这世间唯有好姑娘和爱不可辜负，而我却不是个好姑娘。
1,果然睡不著都是因为想太多，朋友家人喜欢过的人从脑子里过一遍的感觉不要太好
0,我等了好几个月啊我的Lob头咧
0,看的眼泪都掉下来了，希望大家能多帮帮忙
0,妈蛋，我要减肥，我男神的女朋友都是小细腿
1,“当你觉得孤独无助时，想一想还有几十万亿的细胞只为了你一个人而活。”早安小可爱们
1,很有主见的姑娘，虽然很挑剔，还是成功搞定美哒哒！
1,深夜??那是我盛夏中最蔚蓝的一夜～是啊～现在回忆起也很美好……明白心情为什么骤然低落……在你莫名其妙的感到烦躁的时候……诚实的听听内心的声音……这样就舒服多了……我开始这么做……
1,学校下雪了，美的不要不要的。在大雪飘扬的主路上三个人白过头，在没有脚印的小操场一群人发过疯，学人在雪地里写下LOVE，以为心美好就一切都美好。还有那些结冰不出门为着一口方便面你死我活的日子，一去不复返了吧。。好吧，夜深，不宜怀旧。但愿我们从此放下往事，可依然不忘过去有多美。晚安。
0,我对这个世界已经感到绝望了为什么受伤的总是我骗子我操你妈我要报警你跟老娘等着
0,今天還真是有點不順，腳受傷還不能練習真是TM的不爽阿
1,今天你在细数的每一刻。很感动。而且是那么的清晰的记得
1,美好的一天开始了，每天给自己一个希望，试着不为明天而烦恼，不为昨天而叹息，只为今天更美好。早安，大家！
1,第一次在唱歌这方面得奖，之前一直是个腼腆的女生，现在我要挑战我自己，是的！我成功了！没有什么不可能的！能像欧豪那样做舞台的王者
0,这...真是亲姐姐啊...求弟弟的心里阴影面积
1,設計師一定是個可愛且富有童趣的人。這個真的能按破嗎
1,【初恋时光】名模那笛因酗酒陷入低谷回到家乡，初恋男友白熠峰为拯救那笛用情至深，最终两人回到了初恋时光。大学生乔剑和杨晓萱相爱，乔剑为照顾母亲两人始终无法相聚，一次意外乔剑去世，杨晓萱为爱继续乔剑没有完成的事业。
1,小王子说，那是世上唯一的一朵玫瑰花，它与众不同，他们相爱了，很相爱，就算玫瑰花枯萎了
0,天太冷啊，冻脚啊?每天在自习室冻脚学习的苦逼日子不好过啊?求点银子购双鞋
1,然后羁绊与坎坷都将随时间过去，调整心态继续努力。
0,再也不要用移动宽带！便宜无好货！气炸了要
0,越来越多四叶草对柴蔚说恶心的话。我真心不懂，她对你们做什么错了？一张照片跟TFBOYS合影她都没有，如果有了也没关系！贺美琦，欧阳娜娜，柳翰庇也被你们叫婊子。难道每个女童星跟TFBOYS合作过都应该被你们这样骂?!?好无语，我也是四叶草，但你们这样让我太丢脸了
0,这辈子最讨厌的就是写计划，报告这些东西了！这简直就是自己编给自己的谎话！然后再给别人看
1,#遇见不一样的绝色#老肠粉不解释
0,看到这个眼睛水突然忍不住一直流，没有了他，我也许真的什么都干不成！
0,何止身心疲惫，我还真心痛先，妈的我真贱，真心贱，原来世界超级它妈大蠢蛋就是我，不用你们骂我，我自己骂我自己，六一这样过六一这样过，小时候是这样过，大时候还是这样过，真它妈贱！
0,毕竟我的心又不是石头做的怎么可能没有一点动容我也曾经在深夜里夜不能寐翻来覆去只是我知道一切都是空
0,这比赛看的真憋屈，佩兰特么的会排兵布阵吗？打香港都是这样，能指望他带国足进世界杯？
1,换岗位的第一天确实和坐在办公室不一样，不但能学到好多东西，而且还可以散步减肥
1,一切都还没正式开始呢别怕阿还年轻
0,每次做的傻事可以把自己气死！！！！！！！！
1,#郑恺发飙#明星是人不是神！！！正常喜怒哀乐谁都会有，平时玩个骰子输了还失落一下呢…会把喜怒表现出来的人起码没有坏心眼，也希望大家不要看图说故事。
1,一下子就喜欢上“星婿”王祖蓝小心机啦
1,今天是爽爆的一天，下午3点多偷着乐领导都不在，一电话来了武汉大boss来广州到客户那去了，要我去演示系统，我去了人谈完了，揽了个发总结邮件的活外加混顿饭，这就9点多了。紧跟着广州老板娘从深圳展会回来，电话我明后两天要去深圳，我从天河跑到番禺听两个小时注意事项，回来自己研究到现在
0,谁买华帝谁上当！售后能活活气死人！这种企业该倒闭了！@华帝公司
1,这不是最好的自己，但是每一次努力认真的自己都是为了以后更好的自己。
0,中午一睡，晚上必定睡不着，最近也好烦，找个工作咋就这么难捏？
0,当了母亲才知道，自己根本没有害怕的权利，我还有个受惊的孩子要安抚……
0,连续吊了两天每次针孔插进去的那刻都怕
1,人人都凭着信心，不是凭着行为，得以被算为义。
1,迎着狂风淋着大雨就为了陪她拿衣服这才叫真爱?最后宝宝们撑得都要吐?
1,一只鸡跟一只鸭在一起什么感受？鸡同鸭讲？？哈哈，逗死了。一只鸡，一只鸭，还不是土鸡土鸭
0,外面的天气就像是一头很巨大很恐怖的怪兽，让人感到害怕和隐隐的不安。一旦踏出房门都怪不得一秒解决所有事情然后回到温暖明亮的寝室，似乎门外就是恐怖世界。这样的天气里，有的人选择回家，有的人选择旅游看世界，而自己只能安静的待在寝室里，听窗外的雨声和着自己的呼吸声，会很想家，很想很想很想...全文
1,虽然不太理解但无来由的就有正能量感感觉棒棒的
0,找你们的妈去啊，你们找错人了，不要来烦我
0,之于时间，我们短暂，之于空间，我们渺小，之于他人，我们孤独，之于自我，我们分裂，人生中能抓住的不倚赖他人恩赐的东西真的少之又少，终生被温柔以待，这个期望可能实现吗？
1,今天一晚上的成果，就喜欢盯着烤箱看食材由生到熟慢慢变化的过程，心里有种大大的满足感
0,我手机丢了让我最恼火的一件事是！！我在国家大剧院演出的装逼照！！在清华教学楼里的暗访照！！在北京照的一切照片！！！全他妈没了！！！！那是我和我小伙伴的美好回忆啊
1,这里四周群山环抱，层峦起伏，景色壮丽。
0,这次换了逻辑填空，居然还是对11题。。算了下正确率，73%。。和平时做卷子差不多。。唉。。瓶颈啊瓶颈！
1,真的想谈场恋爱了，看着别人恋爱结婚，真的羡慕了
1,明天老婆要出门当翻译老婆太厉害了我感觉好有压力??明天随时保持联系以后我一定会带你出去玩的老婆你放心好了晚上电视剧别看太晚早点睡老婆我睡了啊老婆晚安
1,我们以后一定会感谢现在努力独立坚强盛放的自己??。
1,一夜初雪后，满城尽披白纱衣你们肯定都拍了雪景，赶快晒起来
0,真是长见识了遇到这样吝啬的渣男
1,她是莘莘学子成长的摇篮，热诚欢迎广大有志青年到观音中学就读成才。
1,做工很精致?谢谢大哥哥的小礼物?很是喜欢
0,停水什么鬼！我还没洗脸！明早还要起大早！！！！！！！
1,这得多好的柔韧性才能这么玩儿~
1,oh太开心??看见message里面Adam说我们是个team而不是group了觉得和美国人做project最舒服的一次没有socialloafing没有没效率好爱你们
1,来点正能量！有木有武则天的赶脚？
0,这都过完双十一几天了，我竟然一个快递都还没收到…虽然我买的不多吧，但是效率能不能别这么慢
0,多灾多难，被撞了！！！车祸！！！
0,来来来!你告诉我这怎么背!怎么背!全书都这样!你让我怎么背!重要的事情说三遍!怎么背!怎么背!怎么背!
0,被自己蠢哭了。以为弄丢的卡其实躺在抽屉里。以为被偷走的身份证其实在包里放了一个月。然后已经弄丢的东西，还一直以为在身上。花了辣么多时间精力去重新挂失补办注销。天辣噜。真是受够了。陈二傻
0,移动这工作真不是人干的，钱少还受气……
0,从里到外都是脆的，糊的，我只是想做一个松软的杯子蛋糕
1,女汉子现在是发声期，难怪天天嘴不停的发出声音，以后又是一个能说的丫头哦。
1,双十一还是挺快的啊，我妈各种都拿到了
0,梦里都洗漱完了也化好妆夹好头发了.一睁眼还什么都没做!我好苦阿
1,这么叼的早餐，我配的是白开水！好想做给你吃！
1,一大早起来，发现太阳悄悄地升起了，这意味着湿了一个星期的衣服有希望了！相信泥萌的心情也变得晴朗了！一副汉院的水墨画送给泥！，早安！
1,不是我自恋，我真的感觉自己萌萌哒~
1,大雪纷飞，只因有你。????????
1,逗逼的一天过去了，新的一天来了，两位，生日快乐！
1,每天最幸福的时刻就是看着粉嫩的嘟着嘴和脸的承满足均匀的呼吸声
1,图为每天起床的动力！有麻麻的陪伴好幸福
1,买到自己想买的吃到自己想吃的就好开心就是这么容易满足
0,不要期待，不要假想，不要强求，顺其自然，如果注定，便一定会发生。心安，因为我知道，我永远等不了他，是我太过于追求
1,最好的时代。科比，卡特，麦格雷迪，皮尔斯，雷阿伦，纳什，吉诺比利，邓肯，加内特，诺维斯基，艾弗森。
0,_(:з」∠)_吾日三省吾身，矫什么情，作什么死，装什么逼。
0,不喜欢和满载负能量的人在一块上班中有两个同事每天除了说烦就是抱怨
0,严守一说如果他不帮，就没有人能帮他们。
0,一回来就要练级，对小白来说好痛苦阿，练的好火大
0,这个点的蚊子你还能再猖狂一点吗？我的O型血就这么好喝么？能不能善待我的胳膊！九个包，别让我逮住你！
1,你真正喜欢想要的，没有一样，是可以轻易得到的。这就是努力的理由。
0,这个点还不下班，其实跟我半毛钱关系没有，无聊的坐两个半小时，还不晓得要坐多久，尼玛想骂人了，饿成狗了，等会还他妈怎么回家
0,这个点就出发半天了，姐姐困硬是送我我！4点40就出来了，5点出来不是都可以
0,8.5日最后一次见宝宝回国后我们三个月没见了:(最近会一直和一些朋友玩到很晚填补他不在的空缺点然后超累最近就超级超级想他想到都会哭诶然后钢铁的形象不是随随便便可以和别人说耶
1,2000多条腾讯微博删了两个小时终于删完了！放下，重新开始……感觉自己棒棒哒
1,太搞笑了，真的是太有才了，把我眼泪都笑出来了
0,天么天的还有点儿别的事儿么！册那…！！！！
0,直接降到11注定单身汪吗？双11考个期中考也要考出十一名
0,永远不理周一的中午郑州都能堵车堵成这样。。
1,真心超爱椰子！椰子味的食物也超爱！
1,为了看你给我发的私信一直通宵没睡到现在，终于想起微博密码了。我没有在12点等到你电话，至少你还记得，很开心。爱你
0,我去尼玛辣鸡连供打印机，老子下午就打报告申请把你们全换了
0,手酸，腰酸，脚软，腿麻…………好冷
1,这个九月，我过得浑浑噩噩，生平第一次体会到什么叫做崩溃～然而当一切都过去之后才发现，我们所谓的害怕，只是对未知事物的恐惧～所以不管未来怎样，我们都要保持坚强，保持一颗勇敢无畏的心～十月，我和哥哥一起勇往直前#陪王凯细水长流#
1,两年前的今天，我第一次去武汉见你。谢谢你昨天晚上来看我，谢谢你昨天晚上说爱我。抱抱吧。
1,培养学生用心把事情做好，促使学生形成“勤奋、文明、健康、进取的良好学风，培养学生成为有修养的小公民。
1,把工作和生活分开不要耍小性子做更好的自己
0,这个女孩被人强奸一次了还敢继续住在那里，还让人家多次强奸
1,要常常设身处地为别人着想。当你觉得这样会使自己受到伤害，对方可能早已经受伤了。晚安！?
0,恶党难消随队女，悲秋又杀出墙枝。
0,这个破路跟炮炸了似的，开车一路过来，颠死宝宝了，偶表示很生气
0,最讨厌某些人逃课！还有人帮忙喊到，这些人就应该受到逃课的惩罚
1,相遇总是猝不及防而离别多是蓄谋已久总有一些人会慢慢淡出你的生活你要学会接受而不是怀念
1,天外有天人外有人#Tobenumberone#
1,这个时候醒了，少有吧，嗯～心挂着呢愿一切安好！
0,劳资又不是万能的，什么b事哈喊劳资搞，完全不把劳资当孕妇看
1,重要的事情说三遍：下雪了，下雪了，下雪了!虽然雪不大，但还是很开心。
1,#郑恺发飙#鹿饭总是希望在鹿晗身边都是善良的人其实鹿晗接触的世界比我们更加懂得人情世故希望傻狍子一直是傻狍子
0,突然觉得世界好大，可是却没有我的容身之地。
1,迷茫的时候，走好脚下的每一步，就不怕迷失方向。
1,这个世界是守恒的，你付出的点点滴滴都去了该去的地方。那些你爱过的人，总会在平行时空……爱着你。?晚安吉祥
1,啊哈哈哈又黑我月半木娄???人家只是胖着玩玩
1,喜欢微风拂面的感觉，清风袭来，所有的烦恼都跑光了，或许还会有意外的收获
1,每次听到拓酱叫组长JOJO，我都会BOOOOOOOOM地炸成烟花
1,终于可以睡觉了……大学还在半夜写作业……画面补上这句话，收工
1,这个微博帐号，我好像不再需要用它来记录我的一些难过了，我越来越开心越来越快乐，不用再悄悄说出自己的一些不开心的事。那么，接下来，这里是我想要分享生活点点滴滴的地方了
0,这造型师还不怼下岗留着过年吗hhhhhhhh我要是tqjj我先写血书怼个大的！业务水平可真是太吓人了哪团粉丝也没跟你团一样天天提心吊胆等造型啊[挖鼻]
0,Calmdown！Calmdown！再坚持坚持，坚持坚持！没别的要求，劳资只想每天12点之前睡觉
0,饿了，想吃很油的奶油蛋糕，看书看的好辛苦，求多啦A梦的记忆面包
1,今天有人跟我说EXO那个张艺兴解约了，把我吓一跳?因为最近挺忙的，自家都没办法及时更新
0,昨天刚把lol删了一轮，今天就版本更新了
0,都处理好了，既可以回家也可以去生日会了！！！！就是又花了1500改签机票
1,《傲慢与偏见》一部可爱的电影，值得看多遍的电影，有充足的时间，更应该看看原版书籍。有人问我喜欢看什么类型的电影，什么类型的书，或者喜欢什么类型的人？其实答案我也不知道，我喜欢看心情~谢谢娄子分享给我的村上的新书分享会
1,妈蛋我又只睡一个多小时就被吵醒了睡不着。这次是蠢狗睡觉做梦蹬腿，在床上。把我踢醒。顺便今天生日！收到好多祝福开心！！
0,这个月我都第二次躺病床上啦。他大爷，往年没这么衰啊！
0,前面这女的插队！排了十分钟，包子没了！
1,每天跟这样的活宝在一起，真的褶子都变多了净能整景儿一天
0,调整哈心态，该干嘛干嘛可是我真的不开心
1,以前想着我一直坚持一直在你左右一直关心你一直付出一直把你放在心里最重要的位置或许就会有结果最近的我发现我大错特错如果我一直下去那我永远忘不了你所以我做了最勇敢的决定断了联系希望你安好
0,这何止是惊天误判这特么就是瞎了眼睛
0,这一天度过的太郁闷了。盯着几张白纸一天都没看完。总是会乱想太多东西。想看书时候就一堆人闲聊，等到睡觉前一段时间，又失踪了不想说话，与很多人都有时差各忙各的是最好的。?等你上映，懂我的约起来。。
0,这呼噜打的，连闺女都很无奈的叹了口气，叫我们怎么睡觉吖？婆婆，求放过啊！！！
0,这货让我一点凯旋门接她，完了我还这么守时的到了，这位大姐姐一会电话说饭没吃的好，一会说要眯一会不然头太晕，到底谁傲娇啊，到现在还不粗来，我想说我可以去把你的头拧下来当球踢吗？身边竟是这帮孙杂！
0,载都是正常点睡觉起床的了。苦逼的我们每天12点睡。早上5点半起床。苦逼的学生党
0,这几天都好晚睡觉气色好差好差黑眼圈快掉下巴了还有满眼的红血丝
1,这是我双十一收到的第五个快递啦?！我竟然才发现快递单撕下来有惊喜
1,公司的喵，我来了之后就最粘我了
0,这几天情绪不稳定，什么话都不想说……
0,哎呦我去，真tm服了，我窗户底下怎么老有醉鬼，叨逼叨叨逼叨的，赶紧tm闭嘴
0,一帮女人叽叽喳喳，好多只鸭子飞过
0,比赛结束了收获的只是气愤！妈蛋原来可以这样玩，我们助你登顶原来就是利益你一人全占，原谅我太单纯，妈蛋，以后不能一起愉快的玩耍啦好吗？
0,玩斗地主分马上要正了两把让你干到负24万多我就日了??了@姚磊哈
0,在你面前更多的是心智成熟的一面，可是我更想跟你闹更想做你的小公举.
1,Day4第二阶段第一天虽然可以吃东西了但是并没有辣么兴奋因为注定是没有甜点?没有正餐
1,我是葫芦娃里的八娃~~嘿嘿~谢谢D哥哥小葫芦~
0,刚到北京的劲儿还没缓过来，这一下又给我弄天津去了，快节奏不是这么玩儿的啊！
0,昨晚知道的事今天可以烦恼一整天，真是糟糕，怎么开口讲呢
0,上个月玩大了，身体今天居然连跑五公里都在提意见，难道是昨天羽毛球打的过了，但愿如此
0,昨天今天碰到同一个傻逼女的！明天开始这傻逼赶紧消失！滚蛋吧！???
1,用耳聆听用心感受-----Day1
0,不想再领好人卡了，有事没事都要我来弄，再这样下去，老娘我拍拍屁股走人了，烦死啦
0,本来还以为这么饿，睡觉就不饿了。好不容易准备睡着了居然被自己的屁熏醒。
1,这季新番最喜欢的竟是彗星路西法哎其次是dwd（意外的还不错w），不过非乙女向的滨田叔和间岛，真心听不出来orz
0,刚好是凌晨，捉到一直作案的小偷了，不知道我的电脑是否就是被他偷走了。本来已经放弃了，明天又想打电话问问了。如果真的能找回来，我会对P没那么鄙视。
0,过两天肥家一趟，希望家里别下雨了，最好太阳暖照，毕竟我穷的连厚衣服都没有
0,这节目还是很火的，看看一条没营养微博的阅读量
1,这么多爱我的跟我爱的么么大你们
0,终于，征程闹剧般结束了，应验了一句俗语：没有最坏，只有更坏!只有更丢人的!
1,这就是~想要生女儿的理由~心都萌化了
1,做了一个幸福的梦，空气都是甜的。希望美梦成真
0,【陕西省商洛市洛南县，农民交给国土部门的建房保证金，要了7年无果。记者到永丰国土资源所了解情况，一屈姓副所长怒吼：“我看电视剧跟你有啥关系，上班我在我房子，还不能看电视剧？你还来查我了，出去，滚出去”。事后，屈某表示，当时在写民情日记，才说“滚出去”】该滚的是盛气凌人的狗官
1,自从湛江开通直飞航班之后，每天天空就多这道美景，飞机每天都在湛蓝的天空上忙碌的飞行着，
1,奥根在美国给我买了倩碧，说是回来送给我，我激动的啊……奥根对我真好！
1,喜欢你，很真实，你的视频我基本都看过了，好期待你出新的视频哟
1,Itisnevertoolatetofallinlove.爱永远不会嫌晚。
1,这剧所有的泪点都给了男二女二了，特别心疼wuli十元啊，看他那么勉强的笑心里太难过了，还有告白时声音真是低沉沙哑性感的可怕，好好听女主不要你我要你啊虽然现在完全是一个脸圆圆的有络腮胡子的十元，但也还是我初中喜欢的superjunior的十元啊！！
1,听着收音机，窝在被窝里，看着窗外的雪，舒坦
0,刚走到校门口，内心简直是崩溃的，想搬到本部住
1,回家放在枱上的感覺真好???????
0,我强烈的要求转移注意力每天脑袋里都什么和尚和尚都什么鬼以前没看过男人吗
1,这里的源源好少女啊哈哈哈哈哈哈！
1,很开心呀很有趣的娃娃?蹦跶的小?墨尔本是红色的我想去红色的地方过圣诞没有目的性的??有满满的动力真的好开心
1,我喜欢简单的人简单的事简单的生活
0,这里每天都雾霾看不到阳光有什么好，可是还是会觉得很踏实很有动力，因为这个城市有你，我真的舍不得离开
0,日了狗买了包就破产真的要开始吃土了
0,有罪~才瘦下来一点点几乎不明显的人又开始精神裂变造反人格，机场转悠几圈还是滑进了麦大叔家，最后滑进肚一个汉堡一对鸡翅一包带骨鸡，那个正能量的人格想必内心都是凌乱加悲愤加痛其不争气的。我有罪。
0,虽然只是农历，十月初六啊，果真他妈的，没人记得我生日啥都没有就算了，祝福都没一条。老娘白疼你们了
0,没事在家玩自拍，哎呀妈呀！这耳环我也是醉了
0,重看了跑男嘉年华，真心觉得主持人太差劲儿了，主办方就不能请一个专业的吗
0,简直就是点燃我的爆点standupplease.sitdownplease都给我搞错你看我不骂你一个月来着今天开始不每天给我记五个英语单词你就别想玩了
1,感谢那个夏天让我们遇到了你，一直最最温柔的天使，亲爱的真琴生日快乐！
1,周日人生第一次参加宝宝运动会，表现棒棒哒！还没开场就跃跃欲试，进去了就不愿意出来，各种项目都能很好的完成，最让妈妈惊讶的是只用讲一次你就能明白规则啦！最喜欢钻那个什么帐篷和过桥桥，重复一次又一次，小霸王居然还把前面的小朋友一把掀开，让我来！??今天，第一次愿意穿睡袋了～
0,这两天各种查成绩各种帮别人查成绩流量已死
0,手机买了一年多今天第一次被我摔还是连摔三次刚贴的钢化膜！！！！！晚上又把数据线弄坏了诸事不顺！！！！！
